app,category,rating,review,size,installs,type,price,content_rating,genres,last_updated,current_version,android_ver
AJStylesHDWallpapers,ART_AND_DESIGN,4.8,48,25000000.0,5000,Free,0.0,Everyone,Art  Design,2018-08-04,1.1.1,4.1
AJGrayIconPack,PERSONALIZATION,4.8,5,35000000.0,50,Paid,0.99,Everyone,Personalization,2018-04-22,1.1,4.1
AJStylesWallpaper2018AJStylesHDWallpaper,ART_AND_DESIGN,4.0,18,3.6,1000,Free,0.0,Everyone,Art  Design,2018-03-22,1.1,4.0
AJGrayDarkIconPack,PERSONALIZATION,5.0,2,35000000.0,10,Paid,0.99,Everyone,Personalization,2018-04-29,1.1,4.1
LittlePetsAnimalGuardians,FAMILY,4.6,18893,91000000.0,100000,Free,0.0,Everyone,Casual Pretend Play,2018-06-09,1.4.1,4.0.3
AJBlueIconPack,PERSONALIZATION,5.0,4,31000000.0,50,Paid,0.99,Everyone,Personalization,2018-04-27,1.1,4.1
MyWildPet:OnlineAnimalSim,FAMILY,4.5,26916,67000000.0,500000,Free,0.0,Everyone,Casual Pretend Play,2017-03-17,2.7,4.0.3
AJRafaelMusicLessons,FAMILY,5.0,1,8.2,10,Free,0.0,Everyone,Entertainment,2017-11-29,1.2.1,4.1
Howitworks:AK74N,FAMILY,4.4,1031,48000000.0,100000,Free,0.0,Everyone,Entertainment,2018-01-09,2.1.9f0,4.0.3
AK47:SimulatorandShooting,FAMILY,4.0,345,14000000.0,100000,Free,0.0,Everyone 10+,Simulation,2016-11-11,1.3.0,3.0
AK47Sounds,FAMILY,3.9,656,2.9,500000,Free,0.0,Everyone 10+,Entertainment,2016-09-14,2.0,2.3.3
AK47LiveWallpaper,PERSONALIZATION,4.1,585,4.4,50000,Free,0.0,Everyone,Personalization,2018-06-20,1.3,4.1
PuppyShootinganAK47:PlatformerZombieGame,GAME,4.8,21,89000000.0,1000,Free,0.0,Everyone,Arcade,2018-03-30,0.46.91,4.4
AKInteractive,FAMILY,4.3,734,13000000.0,10000,Free,0.0,Everyone,Entertainment,2018-07-12,2.5,4.0
AK47sounds,FAMILY,3.9,7,3.8,1000,Free,0.0,Everyone,Entertainment,2018-06-18,568,4.0
WallpapersAK47Guns,PERSONALIZATION,4.5,37,15000000.0,5000,Free,0.0,Teen,Personalization,2017-02-26,1.0,4.1
AK47AssaultRifle,FAMILY,3.7,165,25000000.0,10000,Free,0.0,Teen,Entertainment,2015-04-26,1.0,2.3
CrisisAction:2018NO.1FPS,GAME,4.3,807226,34000000.0,10000000,Free,0.0,Teen,Action,2018-07-11,3.0.2,4.0.3
AK47GunsWallpaper,PERSONALIZATION,4.2,322,6.8,50000,Free,0.0,Everyone,Personalization,2017-05-29,1.0,4.1
AK473D,GAME,3.7,91,24000000.0,10000,Free,0.0,Everyone,Action,2016-12-25,3.2,2.3
BookofAK47,LIFESTYLE,3.8,6,3.4,500,Free,0.0,Everyone,Lifestyle,2016-03-01,1.0.2,4.0.3
Weaponstripping3D,FAMILY,4.6,23971,24000000.0,1000000,Free,0.0,Everyone,Simulation,2018-08-04,39.231,4.1
WeaponAK74LiveWallpaper,PERSONALIZATION,3.3,25,46000000.0,1000,Free,0.0,Everyone,Personalization,2017-03-28,1.2,4.0.3
ShootM16vsAK47:realisticweaponsimulator,FAMILY,3.0,2,33000000.0,100,Free,0.0,Everyone,Simulation,2018-07-18,1.0,4.1
CounterTerroristAttack,GAME,3.9,145931,43000000.0,10000000,Free,0.0,Teen,Action,2018-05-31,5.3.2,2.3
RULESOFSURVIVAL,GAME,4.2,1343106,56000000.0,10000000,Free,0.0,Teen,Action,2018-08-01,1.180271.184729,4.0
AK47AssaultRifle,TOOLS,3.9,54,2.8,10000,Free,0.0,Everyone,Tools,2015-05-02,1.0.0.1,2.2
WeaponssimulatorAK47,FAMILY,4.1,21,26000000.0,5000,Free,0.0,Everyone,Simulation,2017-05-15,1,4.1
AK47LockScreen,PERSONALIZATION,4.6,5,8.8,500,Free,0.0,Mature 17+,Personalization,2018-02-11,1.0,4.0.3
AKPhone,COMMUNICATION,4.4,9,4.2,5000,Free,0.0,Everyone,Communication,2017-05-29,3.8.8,2.2
AKBooster,TOOLS,3.8,71,7.0,10000,Free,0.0,Everyone,Tools,2018-05-02,2.0.1.966,4.4
GUNZOMBIE,GAME,4.4,243121,38000000.0,5000000,Free,0.0,Teen,Arcade,2014-10-17,5.3,2.3
AKLodiFilms,VIDEO_PLAYERS,4.9,23,2.1,100,Free,0.0,Everyone,Video Players  Editors,2015-08-11,1.1,4.0
GunMod:GunsinMinecraftPE,FAMILY,3.6,33812,12000000.0,5000000,Free,0.0,Teen,Entertainment,2018-07-30,2.5,4.1
KymcoAK550,AUTO_AND_VEHICLES,4.3,47,58000000.0,1000,Free,0.0,Everyone,Auto  Vehicles,2016-11-11,1.0,2.3
AKMathCoach,FAMILY,3.6,283,18000000.0,50000,Free,0.0,Everyone,Education,2015-05-19,1.3,2.3.3
ShootStrikeWarFire,GAME,4.1,82827,20000000.0,10000000,Free,0.0,Teen,Arcade,2018-07-13,1.1.5,4.0
AL.com,NEWS_AND_MAGAZINES,3.4,803,8.0,50000,Free,0.0,Everyone 10+,News  Magazines,2018-07-23,3.7.10-0d44b899,4.1
UniversityofAlabama,FAMILY,4.5,302,3.0,50000,Free,0.0,Everyone,Education,2017-11-30,3.3,4.1
AlabamaGamedayLive,SPORTS,4.7,19,12000000.0,1000,Free,0.0,Everyone,Sports,2018-05-18,2.0.1,4.2
AL.com:AlabamaFootballNews,SPORTS,4.5,459,8.0,10000,Free,0.0,Everyone 10+,Sports,2018-07-23,3.7.10-0d44b899,4.1
AlabamaRoadTrips,TRAVEL_AND_LOCAL,4.4,71,28000000.0,10000,Free,0.0,Everyone,Travel  Local,2017-10-27,1.8.7,4.0
AlabamaDMVPermitTestAL,FAMILY,4.3,218,29000000.0,10000,Free,0.0,Everyone,Education,2018-02-15,6.0.3,4.4
AlQuran(Free),BOOKS_AND_REFERENCE,4.6,218451,4.7,10000000,Free,0.0,Everyone,Books  Reference,2018-05-20,3.2.3,4.0
OfficialALFishingHunting,TRAVEL_AND_LOCAL,4.2,1291,40000000.0,50000,Free,0.0,Everyone,Travel  Local,2017-10-18,5.29.77 Domain 427,4.4
AlQuran(TafsirbyWord),BOOKS_AND_REFERENCE,4.8,57400,14000000.0,500000,Free,0.0,Everyone,Books  Reference,2018-07-30,1.6.5,4.0
AlQuranIndonesia,BOOKS_AND_REFERENCE,4.8,445756,16000000.0,10000000,Free,0.0,Everyone,Books  Reference,2018-05-15,2.6.22,4.0
Al'QuranBahasaIndonesia,BOOKS_AND_REFERENCE,4.6,361780,9.7,10000000,Free,0.0,Everyone,Books  Reference,2018-05-30,4.1,2.3
AlQuranAlkarim,BOOKS_AND_REFERENCE,4.6,41608,49000000.0,1000000,Free,0.0,Everyone,Books  Reference,2017-11-05,1.1.7,2.2
AljazeeraTV,FAMILY,4.6,9952,3.7,100000,Free,0.0,Teen,Entertainment,2016-07-05,1.0.0,4.0.3
AlMuhaffiz,BOOKS_AND_REFERENCE,4.7,2319,27000000.0,50000,Free,0.0,Everyone,Books  Reference,2018-04-22,10.10,4.1
AlQuranAudio(Full30Juz),FAMILY,4.7,7878,3.6,1000000,Free,0.0,Everyone,Education,2017-05-29,4.0,2.3
QuranforAll(AlHudaInt.),FAMILY,4.8,6696,5.3,100000,Free,0.0,Everyone,Education,2018-02-07,3.1.0,4.0
ALVoiceRecorder,PRODUCTIVITY,3.6,4832,2.4,1000000,Free,0.0,Everyone,Productivity,2016-11-22,2.1.7.3,3.0
AyatAlQuran,FAMILY,4.7,173394,8.5,5000000,Free,0.0,Everyone,Education,2018-03-13,2.9.1,4.0
QuranJuz30MahadalZahra,FAMILY,4.6,2654,6.7,100000,Free,0.0,Everyone,Education,2016-11-02,1.10.0,2.2
AlMayadeen,NEWS_AND_MAGAZINES,4.7,13620,9.0,500000,Free,0.0,Everyone,News  Magazines,2018-04-16,2.137,4.1
AlQuranAlMuallim,FAMILY,4.5,199,266000.0,10000,Free,0.0,Everyone,Education,2013-09-11,1.0beta,2.2
AlQuran30Juzfreecopies,BOOKS_AND_REFERENCE,4.5,12322,27000000.0,500000,Free,0.0,Everyone,Books  Reference,2016-12-17,3.0,2.3
KoranReadMP330JuzOffline,BOOKS_AND_REFERENCE,4.8,29551,67000000.0,1000000,Free,0.0,Everyone,Books  Reference,2018-04-06,1.0.7,4.0.3
AlQuranMP3QuranReading®,FAMILY,4.7,47463,22000000.0,1000000,Free,0.0,Everyone,Education,2018-04-24,4.4,4.0.3
Al'QuranBahasaIndonesiaPRO,BOOKS_AND_REFERENCE,4.7,1340,11000000.0,10000,Paid,4.49,Everyone,Books  Reference,2018-05-16,4.0.5,2.2
HafiziQuran15linesperpage,BOOKS_AND_REFERENCE,4.7,55011,68000000.0,1000000,Free,0.0,Everyone,Books  Reference,2017-11-02,1.1.3,4.1
AlQuranAhmadSaudOffline,FAMILY,4.7,7116,40000000.0,100000,Free,0.0,Everyone,Education,2016-08-09,1.0,2.3.3
12StepMeditationsSoberPrayersAANAALANON,LIFESTYLE,4.7,759,15000000.0,50000,Free,0.0,Everyone 10+,Lifestyle,2018-01-22,1.4.5,4.1
AlQuranFreeالقرآن(Islam),BOOKS_AND_REFERENCE,4.7,1777,23000000.0,50000,Free,0.0,Everyone,Books  Reference,2015-02-15,1.1,2.2
TahaAlJunaidQuranMp3,LIFESTYLE,4.6,518,4.2,50000,Free,0.0,Everyone,Lifestyle,2017-03-25,1.1,2.3.3
SurahAlWaqiah,BOOKS_AND_REFERENCE,4.7,1201,2.9,100000,Free,0.0,Everyone,Books  Reference,2015-06-24,1.0,2.3.3
HisnulAlMuslimHisnInvocationsAdhkaar,BOOKS_AND_REFERENCE,4.6,3234,85000000.0,100000,Free,0.0,Everyone,Books  Reference,2017-12-26,1.7.22,4.1
Iamrich,LIFESTYLE,3.8,3547,1.8,100000,Paid,399.99,Everyone,Lifestyle,2018-01-12,2.0,4.0.3
IAMRICH,FAMILY,3.9,1455,1.1,10000,Free,0.0,Everyone,Entertainment,2017-10-11,1.0,2.3
AmazonforTablets,SHOPPING,4.0,141584,22000000.0,10000000,Free,0.0,Teen,Shopping,2018-07-31,16.14.0.850,4.4
IamRichPlus,FAMILY,4.0,856,8.7,10000,Paid,399.99,Everyone,Entertainment,2018-05-19,3.0,4.4
IamrichVIP,LIFESTYLE,3.8,411,2.6,10000,Paid,299.99,Everyone,Lifestyle,2018-07-21,1.1.1,4.3
IAmRichPremium,FINANCE,4.1,1867,4.7,50000,Paid,399.99,Everyone,Finance,2017-11-12,1.6,4.0
IamextremelyRich,LIFESTYLE,2.9,41,2.9,1000,Paid,379.99,Everyone,Lifestyle,2018-07-01,1.0,4.0
IamRich!,FINANCE,3.8,93,22000000.0,1000,Paid,399.99,Everyone,Finance,2017-12-11,1.0,4.1
Iamrich(premium),FINANCE,3.5,472,965000.0,5000,Paid,399.99,Everyone,Finance,2017-05-01,3.4,4.4
IamRichPerson,LIFESTYLE,4.2,134,1.8,1000,Paid,37.99,Everyone,Lifestyle,2017-07-18,1.0,4.0.3
IamRichPremiumPlus,FINANCE,4.6,459,2.0,10000,Paid,18.99,Everyone,Finance,2018-02-17,1.1,4.0.3
IAmRichPro,FAMILY,4.4,201,2.7,5000,Paid,399.99,Everyone,Entertainment,2017-05-30,1.54,1.6
IAmInnocent,GAME,4.4,208501,56000000.0,1000000,Free,0.0,Teen,Adventure,2018-07-23,2.8.307,4.0.3
Iamrich(Mostexpensiveapp),FINANCE,4.1,129,2.7,1000,Paid,399.99,Teen,Finance,2017-12-06,2,4.0.3
iamrich,BUSINESS,3.9,213,2.9,1000,Free,0.0,Everyone,Business,2018-06-09,1.0,4.0
IAmRich,FAMILY,3.6,217,4.9,10000,Paid,389.99,Everyone,Entertainment,2018-06-22,1.5,4.2
IamBread,GAME,4.0,630,20000000.0,10000,Paid,4.99,Everyone,Adventure,2016-10-26,1.6.1,4.4
WhereAmIAt?,TRAVEL_AND_LOCAL,3.8,39,12000000.0,10000,Free,0.0,Everyone,Travel  Local,2016-10-08,1.2,4.1
IamRich,FINANCE,4.3,180,3.8,5000,Paid,399.99,Everyone,Finance,2018-03-22,1.0,4.2
WhereAmI?GPSLoc,TRAVEL_AND_LOCAL,4.6,68,4.2,10000,Free,0.0,Everyone,Travel  Local,2017-11-14,5.0,4.0.3
IamMillionaireRichestguyinthetown,LIFESTYLE,3.6,126,1.4,5000,Paid,2.49,Everyone,Lifestyle,2018-06-22,8,4.1
CoastToCoastAMInsider,NEWS_AND_MAGAZINES,3.9,4581,21000000.0,100000,Free,0.0,Everyone,News  Magazines,2018-01-04,5.0.108,4.4
IAMRICHPROPLUS,FINANCE,4.0,36,41000000.0,1000,Paid,399.99,Everyone,Finance,2018-06-25,1.0.2,4.1
IAmWizard,FAMILY,4.2,1493,57000000.0,100000,Free,0.0,Everyone,Strategy,2018-04-01,1.0.9,4.1
WhatAmI?BrainTeasers,GAME,4.2,4537,15000000.0,100000,Free,0.0,Everyone,Trivia,2017-04-05,2.2,4.0.3
WhoamI?(Biblical),GAME,4.5,5849,5.1,500000,Free,0.0,Everyone,Trivia,2017-09-13,1.2.2_comAds,4.0.3
DWWW774UltimateAMRadio,NEWS_AND_MAGAZINES,4.7,327,31000000.0,10000,Free,0.0,Everyone,News  Magazines,2018-06-26,4.0.9,4.1
Anno:BuildanEmpire,FAMILY,3.5,33944,28000000.0,1000000,Free,0.0,Everyone 10+,Strategy,2016-03-10,2.0.0,4.1
Vikings:anArcher'sJourney,GAME,4.5,10256,39000000.0,1000000,Free,0.0,Everyone,Action,2017-12-11,2.1.0,4.3
Trell:AnappforExplorers|BestWanderlustApp,LIFESTYLE,4.6,8004,34000000.0,100000,Free,0.0,Teen,Lifestyle,2018-07-31,3.4.8,4.1
TheSims™FreePlay,FAMILY,4.3,931503,31000000.0,10000000,Free,0.0,Teen,Simulation,2018-07-16,5.39.1,4.0.3
MyEmma:),FAMILY,4.1,245839,76000000.0,10000000,Free,0.0,Everyone,Casual,2017-04-03,2.7.0,4.1
LeagueofGamersBeanESportsLegend!,SPORTS,4.5,68072,40000000.0,5000000,Free,0.0,Everyone,Sports,2018-07-26,1.1.7,4.1
DrawaStickman:EPICFree,GAME,4.2,210317,46000000.0,10000000,Free,0.0,Everyone 10+,Adventure,2015-04-10,1.4.3.104,2.3.3
MyHorse,FAMILY,4.5,1333338,8.7,10000000,Free,0.0,Everyone,Casual,2018-05-23,1.34.1,2.3.3
MyBooYourVirtualPetGame,FAMILY,4.4,899748,80000000.0,10000000,Free,0.0,Everyone,Casual,2018-08-03,2.11,4.1
Createappsfastwithbeautifuldesignandnocode,BUSINESS,3.7,23729,24000000.0,1000000,Free,0.0,Everyone,Business,2018-05-14,7.2,4.4
THEKINGOFFIGHTERSA2012(F),GAME,4.4,406511,21000000.0,5000000,Free,0.0,Teen,Action,2016-10-21,1.0.5,4.0.3
Diarywithlockpassword,LIFESTYLE,4.3,179139,9.7,5000000,Free,0.0,Everyone,Lifestyle,2017-11-01,3.5.3,4.0.3
FastlikeaFox,GAME,4.3,104389,12000000.0,5000000,Free,0.0,Everyone,Adventure,2018-04-17,1.4.0,4.2
GirlsCraft:Exploration,FAMILY,3.8,130689,57000000.0,5000000,Free,0.0,Everyone 10+,Simulation,2018-08-03,1.32,4.2
ThePCHApp,LIFESTYLE,4.5,234971,81000000.0,1000000,Free,0.0,Everyone,Lifestyle,2018-07-25,2.8.7.78579,4.4
"ResumeBuilderFree,5MinuteCVMakerTemplates",BUSINESS,4.4,72202,6.7,1000000,Free,0.0,Everyone,Business,2018-06-25,6.0,4.0.3
AOSurgeryReference,MEDICAL,4.7,2570,3.8,100000,Free,0.0,Everyone,Medical,2017-05-10,1.2.6,4.0
ao,FAMILY,3.5,14145,5.9,1000000,Free,0.0,Everyone,Strategy,2016-06-08,1.0.9,4.0
AO/OTAFractureClassification,MEDICAL,4.9,25,46000000.0,5000,Free,0.0,Everyone,Medical,2018-04-17,1.0,5.0
AOPlayer,EVENTS,4.0,9,3.3,1000,Free,0.0,Everyone,Events,2017-12-20,1.1.4,4.4
AoOni2,GAME,4.1,21223,48000000.0,1000000,Free,0.0,Teen,Adventure,2018-04-20,1.6.6,4.1
A.O.Smith,TOOLS,4.2,32,33000000.0,10000,Free,0.0,Everyone,Tools,2018-05-21,3.0.22,4.0
ArenaofValor:5v5ArenaGame,GAME,4.4,438911,99000000.0,10000000,Free,0.0,Teen,Action,2018-06-28,1.23.1.2,4.0.3
PlacarTvFutebolAoVivo,COMMUNICATION,4.1,2063,4.5,100000,Free,0.0,Everyone,Communication,2018-06-03,1.0.3,4.0
Virtuallover,FAMILY,4.6,45771,28000000.0,1000000,Free,0.0,Mature 17+,Entertainment,2018-06-08,1.39,4.1
TheHuntfortheLostTreasure,FAMILY,4.6,7148,8.1,100000,Paid,2.99,Everyone,Adventure Brain Games,2017-09-13,1.8,4.0.3
AttacktheLight,FAMILY,4.7,19209,21000000.0,100000,Paid,2.99,Everyone,Role Playing Action  Adventure,2016-02-23,1.1.4,4.0
PrincessCloset:Otomegamesfreedatingsim,FAMILY,4.5,29495,56000000.0,1000000,Free,0.0,Teen,Simulation,2018-05-24,1.11.0,4.0.3
365ScoresLiveScores,SPORTS,4.6,666246,25000000.0,10000000,Free,0.0,Everyone,Sports,2018-07-29,5.5.9,4.1
PES2018PROEVOLUTIONSOCCER,SPORTS,4.4,1721943,26000000.0,10000000,Free,0.0,Everyone,Sports,2018-06-27,2.3.2,5.0
MobileLegends:BangBang,GAME,4.4,8219586,99000000.0,100000000,Free,0.0,Teen,Action,2018-07-24,1.2.97.3042,4.0.3
HeroesofOrderChaos,FAMILY,4.2,690148,25000000.0,10000000,Free,0.0,Teen,Strategy,2017-10-27,Varies with device,Varies with device
KillShotBravo:SniperFPS,GAME,4.4,579519,99000000.0,10000000,Free,0.0,Mature 17+,Action,2018-07-18,5.1,4.1
TennisChampion3DOnlineSportsGame,SPORTS,4.0,170973,43000000.0,5000000,Free,0.0,Everyone,Sports,2018-06-06,2.1,4.1
Carnivores:DinosaurHunter,GAME,4.2,62636,17000000.0,1000000,Free,0.0,Teen,Action,2018-07-02,1.8.0,4.0.3
HighSchoolSimulator2017,FAMILY,4.2,123136,80000000.0,5000000,Free,0.0,Mature 17+,Simulation,2018-06-25,1.0,4.0
HopelessLand:FightforSurvival,GAME,4.2,250197,44000000.0,5000000,Free,0.0,Teen,Action,2018-07-12,1.0,4.1
Scanningbodyandundressingpeople,FAMILY,3.4,1012,12000000.0,100000,Free,0.0,Teen,Entertainment,2018-02-24,2.0,3.0
UltimateTennis,SPORTS,4.3,183004,100000000.0,10000000,Free,0.0,Everyone,Sports,2018-07-19,2.29.3118,4.0.3
LegionofHeroes,FAMILY,4.3,143087,69000000.0,1000000,Free,0.0,Everyone 10+,Role Playing,2018-07-12,1.9.22,4.0
SoccerStar2018TopLeagues·MLSSoccerGames,SPORTS,4.6,652940,90000000.0,10000000,Free,0.0,Teen,Sports,2018-07-05,1.3.5,4.1
HeroesArena,GAME,4.2,336386,88000000.0,10000000,Free,0.0,Everyone 10+,Action,2018-07-24,2.0.1,4.0.3
virtuallover3D,FAMILY,4.6,5195,64000000.0,100000,Free,0.0,Mature 17+,Entertainment,2018-04-18,1.3,4.1
RangeMaster:SniperAcademy,SPORTS,4.1,91935,39000000.0,10000000,Free,0.0,Everyone,Sports,2018-04-26,2.1.3,4.1
DINOHUNTER:DEADLYSHORES,GAME,4.4,1381624,54000000.0,10000000,Free,0.0,Teen,Action,2017-03-14,3.1.1,3.0
FCBarcelonaOfficialApp,SPORTS,4.6,92522,56000000.0,5000000,Free,0.0,Everyone,Sports,2018-07-26,4.0.14,4.1
CanYourPet?:ReturnsTeen,FAMILY,4.3,45370,14000000.0,1000000,Free,0.0,Teen,Simulation,2018-08-02,2.59.8,2.3
Bubbu–MyVirtualPet,FAMILY,4.7,394842,75000000.0,10000000,Free,0.0,Everyone,Casual Pretend Play,2018-08-04,1.50,4.1
3DTennis,SPORTS,4.2,1008012,13000000.0,50000000,Free,0.0,Everyone,Sports,2017-12-05,1.7.7,2.1
StarttheHuntfortheLostTreasure,FAMILY,3.8,302,8.1,10000,Free,0.0,Everyone,Puzzle Brain Games,2017-09-13,1.4,4.0.3
Scanningunderclothes(prank),FAMILY,3.7,1443,20000000.0,100000,Free,0.0,Mature 17+,Entertainment,2018-01-18,3.0,2.3
WGTGolfGamebyTopgolf,SPORTS,4.3,148083,57000000.0,10000000,Free,0.0,Everyone,Sports,2018-07-24,1.42.2,4.1
3DHologramsJoke,FAMILY,2.9,31596,31000000.0,5000000,Free,0.0,Teen,Simulation,2016-12-23,1.5,2.3
Weaphones™GunSimFreeVol1,FAMILY,4.3,598975,39000000.0,10000000,Free,0.0,Everyone,Simulation,2018-01-17,2.4.0,4.0
HiddenObjectsTreasureHuntAdventureGames,FAMILY,4.3,275,29000000.0,10000,Free,0.0,Everyone,Puzzle,2018-07-09,1.0.1,4.4
LiveCameraViewer★WorldWebcamIPCamStreams,TRAVEL_AND_LOCAL,4.0,64164,3.6,10000000,Free,0.0,Everyone,Travel  Local,2018-04-07,1.9,4.1
Bodyscanner(prank),FAMILY,3.3,16063,3.8,1000000,Free,0.0,Teen,Casual,2016-06-02,3.0,2.3
APMobileBreakingNews,NEWS_AND_MAGAZINES,4.5,76616,4.6,1000000,Free,0.0,Everyone 10+,News  Magazines,2017-05-25,4.4.3,4.0
APENPSMobile,PRODUCTIVITY,4.1,22,545000.0,5000,Free,0.0,Everyone,Productivity,2016-03-08,8.0.0130,4.4
AP®Guide,FAMILY,5.0,3,2.1,1000,Free,0.0,Everyone,Education,2017-07-31,1.3,4.0.3
WiFiAccessPoint(hotspot),COMMUNICATION,3.9,684,61000.0,100000,Free,0.0,Everyone,Communication,2015-05-14,1.1.2,2.3
APMobile,FAMILY,4.6,117,13000000.0,10000,Free,0.0,Everyone,Education,2017-11-21,1.03,6.0
APManager,TOOLS,4.0,177,2.8,10000,Free,0.0,Everyone,Tools,2015-05-04,1.0.8,2.3
APAppforAndroid™,NEWS_AND_MAGAZINES,3.6,188,9.9,10000,Free,0.0,Everyone,News  Magazines,2016-05-12,1.0,4.0
AccessPointFinder,LIFESTYLE,4.0,22,2.5,10000,Free,0.0,Everyone,Lifestyle,2016-09-06,1.0,3.0
APEnglishLanguage:PracticeTestsandFlashcards,FAMILY,4.5,19,5.4,5000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
APPlanner,FAMILY,2.9,45,1.3,5000,Free,0.0,Everyone,Education,2015-08-03,1.1,2.1
AccessPointBrowser,TOOLS,4.2,25,2.5,1000,Free,0.0,Everyone,Tools,2017-09-22,3.11,4.3
APInstaller,TOOLS,4.5,23,283000.0,5000,Free,0.0,Everyone,Tools,2018-07-20,13,3.2
StudyAPWorldHistory,FAMILY,4.6,513,1.6,10000,Free,0.0,Everyone,Education,2016-07-18,1.1.2,4.0.3
UniFi,TOOLS,4.7,11018,25000000.0,500000,Free,0.0,Everyone,Tools,2018-07-25,1.7.0,4.1
ApVideoDownloaderforfbNew2018,TOOLS,4.2,676,5.4,100000,Free,0.0,Everyone,Tools,2018-07-31,3.0.188,4.0.3
APGovernmentReview,FAMILY,4.7,3,1.5,1000,Paid,2.99,Everyone,Education,2017-03-14,1.1,4.0.3
"ap,wifitesting,iperf,ping,android,Bluetooth,tcp",TOOLS,4.7,3,5.3,10,Paid,2.99,Everyone,Tools,2018-05-27,1.0.15,4.4
HotSpotTetheringFree/WiFiAP,TOOLS,3.9,478,2.0,100000,Free,0.0,Everyone,Tools,2016-09-12,2.003,2.3
APChemistryPrep:PracticeTestsandFlashcards,FAMILY,4.7,55,5.4,10000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
APFlashcards,FAMILY,3.7,88,41000000.0,10000,Free,0.0,Everyone,Education,2015-08-30,1.3.14,3.1
APWorldHistory:PracticeTestsandFlashcards,FAMILY,4.8,21,5.4,5000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
AccessPointNames,COMMUNICATION,4.0,138,2.4,10000,Free,0.0,Everyone,Communication,2014-08-12,1.0,2.3.3
"APBiologyPrep:PracticeTests,Flashcards",FAMILY,4.6,87,5.4,10000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
APBiologyStudyGuide+Quiz,FAMILY,4.4,105,9.0,10000,Free,0.0,Everyone,Education,2016-03-22,1.5.1,4.1
ReutersNews,NEWS_AND_MAGAZINES,4.3,13166,25000000.0,1000000,Free,0.0,Everyone 10+,News  Magazines,2018-06-06,3.4.4,4.1
500APWorldHistoryQuestions,FAMILY,4.7,7,1.2,100,Paid,9.99,Everyone,Education,2013-11-01,1.2,1.6
APThemesforKustom/KLWP,PERSONALIZATION,3.6,5,45000000.0,500,Paid,1.49,Everyone,Personalization,2017-09-01,1.8.2,4.4
APPhysics1Prep:PracticeTestsandFlashcards,FAMILY,4.4,29,5.3,5000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
FateGOApCounter,TOOLS,4.6,70,3.2,1000,Free,0.0,Everyone,Tools,2018-01-19,1.1.4,4.1
iScore5APPsych,FAMILY,2.9,10,73000000.0,100,Paid,4.99,Everyone,Educational,2017-04-25,2.0,4.0.3
APPsychologyPrep:PracticeTestsandFlashcards,FAMILY,4.5,242,5.4,50000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
meStudying:APEnglishLit,FAMILY,5.0,1,655000.0,10,Paid,4.99,Everyone,Education,2013-08-31,1.3,2.0.1
APNSettings,TOOLS,3.7,3743,5.6,1000000,Free,0.0,Everyone,Tools,2018-08-03,6.4,4.1
APMathComputerScience,FAMILY,3.7,37,9.5,5000,Free,0.0,Everyone,Education,2015-07-19,2.16,2.3
APStatisticsPrep:PracticeTestsandFlashcards,FAMILY,4.2,19,5.4,5000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
eChallanAndhraPradesh(AP),SOCIAL,3.0,5,2.6,1000,Free,0.0,Teen,Social,2018-02-15,1.0.0.4,4.1
APArtHistoryFlashcards,FAMILY,5.0,1,96000000.0,10,Paid,29.99,Mature 17+,Education,2016-01-19,3.30,4.0
TrueSkate,SPORTS,4.4,129409,73000000.0,1000000,Paid,1.99,Everyone,Sports,2018-08-04,1.5.1,4.0.3
APEuropeanHistory:PracticeTestsandFlashcards,FAMILY,4.7,7,5.4,1000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1
AdventureQuest3DMMO,FAMILY,4.3,22667,35000000.0,1000000,Free,0.0,Teen,Role Playing,2018-07-26,1.10.1,4.4
AdventureQuestDragons,FAMILY,3.9,10114,48000000.0,100000,Free,0.0,Everyone,Casual,2018-06-13,1.0.63,4.0
UndeadAssault,GAME,4.3,4704,37000000.0,100000,Free,0.0,Everyone 10+,Arcade,2015-11-04,1.4.6,2.3
AdventureQuestWorldMobileQuiz,FAMILY,4.6,28,26000000.0,500,Free,0.0,Everyone,Puzzle,2018-01-16,3.1.6z,4.0.3
Aqw3dDesignNotesManager,FAMILY,4.5,11,2.9,500,Free,0.0,Everyone,Entertainment,2017-08-15,3.0,4.0.3
AQAspergersTest,MEDICAL,3.9,265,714000.0,10000,Free,0.0,Everyone,Medical,2015-10-14,1.4.0,2.3.3
GuesstheClass🔥AQW,GAME,4.7,57,12000000.0,1000,Free,0.0,Everyone,Word,2017-11-01,1.0.0,4.1
AQRiaRetail,FAMILY,5.0,4,52000000.0,50,Free,0.0,Everyone,Education,2018-04-03,1.1,4.1
